STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
VENIO2-14;V3742167;2024-06-09 12:53:29;52.5626;15.6354;85;26;199;Clb=-7.7m/s p=989.1hPa t=18.0C h=39.5% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SQ3KKR-14;V3742167;2024-06-09 12:53:25;52.5626;15.635;96;24;238;Clb=-10.3m/s p=984.7hPa t=17.2C h=39.6% 405.100MHz Type=RS41-SGP TxOff=8h1m rdzTTGOsonde
VENIO2-14;V3742167;2024-06-09 12:53:21;52.5626;15.6342;87;33;308;Clb=-12.8m/s p=976.9hPa t=16.0C h=43.0% 405.10MHz Type=RS41-SGP batt=2.7V Patryk SP3PW http://radiosondy.info
SQ3KNO-15;V3742167;2024-06-09 12:53:14;52.5625;15.6333;78;31;382;Clb=-10.1m/s t=15.4C h=44.4% p=967.9hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
VENIO2-14;V3742167;2024-06-09 12:53:09;52.5624;15.6328;82;30;426;Clb=-10.8m/s p=963.2hPa t=15.0C h=45.1% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SQ3KKR-14;V3742167;2024-06-09 12:53:07;52.5624;15.6323;88;30;474;Clb=-12.8m/s p=957.6hPa t=14.4C h=43.7% 405.100MHz Type=RS41-SGP TxOff=8h1m rdzTTGOsonde
VENIO2-14;V3742167;2024-06-09 12:53:06;52.5624;15.6321;85;24;497;Clb=-10.0m/s p=954.9hPa t=14.3C h=45.3% 405.10MHz Type=RS41-SGP batt=2.7V Patryk SP3PW http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:53:03;52.5624;15.6316;81;26;544;Clb=-10.6m/s p=949.5hPa t=13.9C h=46.9% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:52:58;52.5623;15.6311;81;22;592;Clb=-9.4m/s p=944.1hPa t=13.5C h=48.6% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:52:55;52.5622;15.6306;74;26;646;Clb=-12.2m/s p=938.2hPa t=12.8C h=49.0% 405.10MHz Type=RS41-SGP TxOff=8h01m batt=2.6V Patryk SP3PW http://radiosondy.info
SQ3KKR-14;V3742167;2024-06-09 12:52:53;52.5622;15.6303;74;26;675;Clb=-9.2m/s p=934.8hPa t=12.5C h=48.6% 405.100MHz Type=RS41-SGP TxOff=8h1m rdzTTGOsonde
SQ3KNO-15;V3742167;2024-06-09 12:52:52;52.5621;15.63;70;24;703;Clb=-10.8m/s t=12.2C h=49.6% p=931.5hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
SQ3RAX-15;V3742167;2024-06-09 12:52:51;52.5621;15.63;72;24;704;Clb=-10.8m/s p=931.5hPa t=12.2C h=49.6% 405.100MHz Type=RS41-SGP TxOff=8h1m rdzTTGOsonde
VENIO2-14;V3742167;2024-06-09 12:52:47;52.562;15.6294;72;31;759;Clb=-12.5m/s p=926.0hPa t=11.7C h=51.8% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:52:41;52.5619;15.6288;75;33;816;Clb=-9.7m/s p=919.5hPa t=11.2C h=53.1% 405.10MHz Type=RS41-SGP batt=2.7V Patryk SP3PW http://radiosondy.info
SP3QBA-14;V3742167;2024-06-09 12:52:39;52.5619;15.6287;75;33;827;Clb=-12.0m/s p=918.6hPa t=11.1C h=53.8% 405.10MHz Type=RS41-SGP powerup=2h48m26s rx=405100(+0/5)
SQ3H-17;V3742167;2024-06-09 12:52:37;52.5618;15.6284;71;33;850;Clb=-12.6m/s t=10.9C h=54.0% p=915.8hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
SP3QBA-14;V3742167;2024-06-09 12:52:35;52.5618;15.6282;69;33;873;Clb=-9.1m/s p=913.0hPa t=10.6C h=55.3% 405.10MHz Type=RS41-SGP TxOff=8h01m batt=2.7V powerup=2h48m22s rx=405100(+0/5)
VENIO2-14;V3742167;2024-06-09 12:52:33;52.5617;15.6279;72;28;892;Clb=-11.4m/s p=911.0hPa t=10.4C h=55.0% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SP3QBA-14;V3742167;2024-06-09 12:52:31;52.5617;15.6277;67;28;916;Clb=-12.5m/s p=908.7hPa t=10.2C h=55.2% 405.10MHz Type=RS41-SGP powerup=2h48m18s rx=405100(+0/5)
SP3QBA-14;V3742167;2024-06-09 12:52:30;52.5616;15.6275;71;31;940;Clb=-11.8m/s p=905.7hPa t=10.0C h=56.4% 405.10MHz Type=RS41-SGP batt=2.7V powerup=2h48m16s rx=405100(+0/5)
VENIO2-14;V3742167;2024-06-09 12:52:29;52.5616;15.6273;76;31;952;Clb=-11.9m/s p=904.3hPa t=9.8C h=56.4% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SP3QBA-14;V3742167;2024-06-09 12:52:28;52.5616;15.6272;69;31;964;Clb=-12.5m/s p=903.0hPa t=9.7C h=56.6% 405.10MHz Type=RS41-SGP powerup=2h48m14s rx=405100(+0/5)
SQ3JML-10;V3742167;2024-06-09 12:52:27;52.5615;15.627;72;28;988;Clb=-12.7m/s t=9.5C h=57.1% p=900.7hPa 405.100 MHz Type=RS41-SGP ser=V3742167 b=2.7V Radiosonde
SP3QBA-14;V3742167;2024-06-09 12:52:25;52.5615;15.627;73;33;988;Clb=-12.6m/s p=900.6hPa t=9.5C h=57.8% 405.10MHz Type=RS41-SGP powerup=2h48m12s rx=405100(+0/5)
VENIO2-14;V3742167;2024-06-09 12:52:24;52.5615;15.6267;70;33;1012;Clb=-13.2m/s p=897.8hPa t=9.2C h=58.9% 405.10MHz Type=RS41-SGP batt=2.7V Patryk SP3PW http://radiosondy.info
KMP56-14;V3742167;2024-06-09 12:52:22;52.5614;15.6265;67;33;1036;Clb=-12.9m/s t=9.0C h=59.9% p=895.1hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
SQ3KNO-15;V3742167;2024-06-09 12:52:19;52.5613;15.6262;66;30;1061;Clb=-13.0m/s t=8.7C h=61.5% p=892.7hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
DH2UAI-14;V3742167;2024-06-09 12:52:18;52.5614;15.6262;67;33;1061;Clb=-12.9m/s 405.10MHz Type=RS41 BK=Off Details zu http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:52:16;52.5613;15.626;63;31;1086;Clb=-12.9m/s p=889.9hPa t=8.5C h=62.3% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:52:08;52.5611;15.6254;69;33;1150;Clb=-13.5m/s p=883.0hPa t=7.8C h=65.3% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:51:59;52.561;15.6248;64;31;1215;Clb=-11.9m/s p=876.0hPa t=7.2C h=68.1% 405.10MHz Type=RS41-SGP TxOff=8h02m batt=2.7V Patryk SP3PW http://radiosondy.info
SQ3H-17;V3742167;2024-06-09 12:51:58;52.5609;15.6247;60;31;1227;Clb=-13.2m/s t=7.1C h=67.3% p=874.6hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
VENIO2-14;V3742167;2024-06-09 12:51:53;52.5608;15.6242;63;31;1280;Clb=-14.1m/s p=869.3hPa t=6.6C h=67.7% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SQ3RAX-15;V3742167;2024-06-09 12:51:51;52.5607;15.624;69;30;1307;Clb=-14.4m/s p=866.5hPa t=6.5C h=67.3% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
VENIO2-14;V3742167;2024-06-09 12:51:48;52.5606;15.6236;69;31;1347;Clb=-14.0m/s p=862.2hPa t=6.0C h=69.0% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SQ3JML-10;V3742167;2024-06-09 12:51:46;52.5606;15.6233;68;33;1383;Clb=-12.7m/s t=5.7C h=68.9% p=858.3hPa 405.100 MHz Type=RS41-SGP ser=V3742167 b=2.6V Radiosonde
VENIO2-14;V3742167;2024-06-09 12:51:45;52.5605;15.623;67;33;1407;Clb=-11.9m/s p=855.5hPa t=5.5C h=71.1% 405.10MHz Type=RS41-SGP batt=2.7V Patryk SP3PW http://radiosondy.info
SQ3KKR-14;V3742167;2024-06-09 12:51:44;52.5605;15.623;68;31;1407;Clb=-12.0m/s p=855.5hPa t=5.5C h=70.1% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
DH2UAI-14;V3742167;2024-06-09 12:51:42;52.5604;15.6226;74;33;1445;Clb=-12.8m/s 405.10MHz Type=RS41 BK=Off Details zu http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:51:36;52.5603;15.6221;71;35;1496;Clb=-12.7m/s p=846.5hPa t=4.6C h=75.9% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
DH2UAI-14;V3742167;2024-06-09 12:51:35;52.5603;15.622;77;33;1508;Clb=-13.1m/s 405.10MHz Type=RS41 BK=Off Details zu http://radiosondy.info
VENIO2-14;V3742167;2024-06-09 12:51:32;52.5602;15.6214;77;33;1558;Clb=-11.0m/s p=839.9hPa t=4.0C h=70.9% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SQ3RAX-15;V3742167;2024-06-09 12:51:31;52.5602;15.6214;78;35;1558;Clb=-11.0m/s p=839.9hPa t=4.1C h=69.8% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SQ3H-17;V3742167;2024-06-09 12:51:27;52.5601;15.6206;79;33;1622;Clb=-12.3m/s t=3.5C h=73.9% p=833.4hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
VENIO2-14;V3742167;2024-06-09 12:51:26;52.5601;15.6206;80;35;1622;Clb=-12.2m/s p=833.4hPa t=3.5C h=75.1% 405.10MHz Type=RS41-SGP batt=2.6V Patryk SP3PW http://radiosondy.info
SQ3KKR-14;V3742167;2024-06-09 12:51:23;52.5601;15.6202;81;33;1656;Clb=-10.9m/s p=830.3hPa t=3.3C h=71.9% 405.100MHz Type=RS41-SGP TxOff=8h3m rdzTTGOsonde
VENIO2-14;V3742167;2024-06-09 12:51:21;52.56;15.6198;80;35;1688;Clb=-11.3m/s p=827.0hPa t=3.0C h=68.8% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SP3RC;V3742167;2024-06-09 12:51:18;52.56;15.6192;82;35;1728;Clb=-9.6m/s t=2.7C h=71.5% p=822.9hPa 405.100 MHz Type=RS41-SGP ser=V3742167 Radiosonde
SQ3JML-10;V3742167;2024-06-09 12:51:17;52.56;15.6191;75;37;1737;Clb=-9.9m/s t=2.6C h=70.8% p=821.9hPa 405.100 MHz Type=RS41-SGP ser=V3742167 b=2.6V Radiosonde
VENIO2-14;V3742167;2024-06-09 12:51:15;52.5599;15.6189;77;39;1747;Clb=-10.5m/s p=820.5hPa t=2.4C h=74.2% 405.10MHz Type=RS41-SGP Patryk SP3PW http://radiosondy.info
SQ3RAX-15;V3742167;2024-06-09 12:51:13;52.5599;15.6186;78;41;1768;Clb=-10.7m/s p=818.6hPa t=2.2C h=77.4% 405.100MHz Type=RS41-SGP TxOff=8h3m rdzTTGOsonde
SONDE2-11;V3742167;2024-06-09 12:51:09;52.5598;15.6183;78;37;1789;Clb=-11.3m/s p=816.7hPa t=2.0C h=77.6% 405.10MHz Type=RS41-SGP TxOff=8h03m batt=2.6V OG=1683m powerup=2h47m05s
