STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
SQ3KNO-15;V2350521;2024-04-15 00:52:24;52.1995;16.7968;60;11;147;Clb=-8.6m/s t=7.9C h=61.5% p=999.8hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3CET;V2350521;2024-04-15 00:52:09;52.1994;16.7964;81;6;251;Clb=-9.7m/s t=9.9C h=45.5% p=987.2hPa 405.101 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3RAX-15;V2350521;2024-04-15 00:51:58;52.1995;16.7963;86;4;296;Clb=-10.1m/s p=981.8hPa t=9.6C h=45.8% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SQ3H-17;V2350521;2024-04-15 00:51:57;52.1995;16.7963;93;7;315;Clb=-9.5m/s t=9.5C h=45.2% p=979.7hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3QBA-14;V2350521;2024-04-15 00:51:55;52.1995;16.7962;115;7;333;Clb=-9.4m/s p=977.5hPa t=9.3C h=44.9% 405.10MHz Type=RS41-SGP powerup=2h34m26s rx=405100(+0/5)
SP3WRO-14;V2350521;2024-04-15 00:51:54;52.1995;16.7962;116;7;333;Clb=-9.5m/s p=977.6hPa t=9.4C h=45.4% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SQ3KNO-15;V2350521;2024-04-15 00:51:53;52.1995;16.7962;98;7;350;Clb=-9.7m/s t=9.3C h=45.6% p=975.4hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3QBA-14;V2350521;2024-04-15 00:51:52;52.1995;16.7961;110;7;359;Clb=-10.0m/s p=974.2hPa t=9.1C h=45.4% 405.10MHz Type=RS41-SGP TxOff=8h01m batt=2.6V powerup=2h34m23s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:51;52.1995;16.7961;108;7;369;Clb=-10.2m/s p=973.2hPa t=9.1C h=45.7% 405.10MHz Type=RS41-SGP powerup=2h34m22s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:50;52.1995;16.7961;96;9;378;Clb=-9.7m/s p=971.8hPa t=9.0C h=46.0% 405.10MHz Type=RS41-SGP powerup=2h34m21s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:49;52.1995;16.796;89;6;387;Clb=-9.7m/s p=971.0hPa t=8.9C h=46.1% 405.10MHz Type=RS41-SGP batt=2.6V powerup=2h34m20s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:47;52.1995;16.796;90;11;405;Clb=-9.5m/s p=968.8hPa t=8.8C h=46.3% 405.10MHz Type=RS41-SGP powerup=2h34m18s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:46;52.1995;16.7959;89;7;414;Clb=-9.8m/s p=967.8hPa t=8.8C h=46.9% 405.10MHz Type=RS41-SGP powerup=2h34m17s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:45;52.1995;16.7959;90;11;423;Clb=-9.7m/s p=966.8hPa t=8.7C h=47.3% 405.10MHz Type=RS41-SGP batt=2.5V powerup=2h34m16s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:44;52.1995;16.7959;89;7;432;Clb=-9.9m/s p=965.8hPa t=8.7C h=47.5% 405.10MHz Type=RS41-SGP powerup=2h34m15s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:43;52.1995;16.7958;81;11;441;Clb=-9.9m/s p=964.6hPa t=8.6C h=47.6% 405.10MHz Type=RS41-SGP powerup=2h34m14s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:42;52.1995;16.7958;90;13;450;Clb=-9.9m/s p=963.8hPa t=8.6C h=47.7% 405.10MHz Type=RS41-SGP TxOff=8h01m batt=2.6V powerup=2h34m13s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:41;52.1995;16.7957;106;11;460;Clb=-10.2m/s p=962.6hPa t=8.5C h=47.8% 405.10MHz Type=RS41-SGP powerup=2h34m12s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:40;52.1995;16.7957;92;9;470;Clb=-10.2m/s p=961.5hPa t=8.5C h=47.7% 405.10MHz Type=RS41-SGP powerup=2h34m11s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:39;52.1995;16.7956;91;11;479;Clb=-9.8m/s p=960.3hPa t=8.4C h=47.6% 405.10MHz Type=RS41-SGP batt=2.6V powerup=2h34m10s rx=405100(+0/5)
SP3CET;V2350521;2024-04-15 00:51:38;52.1995;16.7956;94;13;489;Clb=-9.8m/s t=8.4C h=48.2% p=959.4hPa 405.101 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3RAX-15;V2350521;2024-04-15 00:51:37;52.1995;16.7956;96;13;489;Clb=-9.8m/s p=959.4hPa t=8.4C h=48.2% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SP3QBA-14;V2350521;2024-04-15 00:51:36;52.1995;16.7955;93;11;507;Clb=-9.6m/s p=957.2hPa t=8.2C h=47.9% 405.10MHz Type=RS41-SGP batt=2.6V powerup=2h34m07s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:35;52.1995;16.7954;95;17;517;Clb=-9.4m/s p=956.0hPa t=8.2C h=48.1% 405.10MHz Type=RS41-SGP powerup=2h34m06s rx=405100(+0/5)
SP3QBA-14;V2350521;2024-04-15 00:51:34;52.1995;16.7954;98;17;525;Clb=-9.5m/s p=955.1hPa t=8.1C h=48.1% 405.10MHz Type=RS41-SGP powerup=2h34m05s rx=405100(+0/5)
SP3WRO-14;V2350521;2024-04-15 00:51:33;52.1995;16.7954;99;17;525;Clb=-9.5m/s p=955.1hPa t=8.2C h=48.5% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SP3QBA-14;V2350521;2024-04-15 00:51:32;52.1996;16.7953;102;15;543;Clb=-9.4m/s p=952.8hPa t=8.0C h=48.2% 405.10MHz Type=RS41-SGP powerup=2h34m03s rx=405100(+0/5)
SQ3RAX-14;V2350521;2024-04-15 00:51:29;52.1996;16.7951;101;13;571;Clb=-10.2m/s t=7.8C h=49.1% p=949.7hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3RAT-14;V2350521;2024-04-15 00:51:27;52.1996;16.7949;103;17;590;Clb=-9.6m/s t=7.6C h=49.4% p=947.5hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3H-17;V2350521;2024-04-15 00:51:26;52.1996;16.7949;99;15;598;Clb=-9.5m/s t=7.6C h=49.2% p=946.6hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3KNO-15;V2350521;2024-04-15 00:51:22;52.1996;16.7946;101;22;636;Clb=-9.5m/s t=7.3C h=48.9% p=942.2hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
KMP56-14;V2350521;2024-04-15 00:51:19;52.1997;16.7943;104;17;664;Clb=-10.4m/s t=7.1C h=48.7% p=939.1hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3RAX-15;V2350521;2024-04-15 00:51:17;52.1997;16.7943;106;20;674;Clb=-10.0m/s p=937.9hPa t=7.1C h=48.4% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SP3WRO-14;V2350521;2024-04-15 00:51:13;52.1998;16.7939;113;24;711;Clb=-10.0m/s p=933.7hPa t=6.8C h=49.1% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SP3CET;V2350521;2024-04-15 00:51:07;52.1999;16.7933;108;26;777;Clb=-10.2m/s t=6.2C h=51.3% p=926.1hPa 405.101 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3RAX-14;V2350521;2024-04-15 00:50:58;52.2;16.7924;98;26;865;Clb=-10.3m/s t=5.5C h=54.1% p=916.5hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3RAT-14;V2350521;2024-04-15 00:50:56;52.2;16.7922;100;26;884;Clb=-10.3m/s t=5.4C h=54.2% p=914.2hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3H-17;V2350521;2024-04-15 00:50:55;52.2001;16.7921;106;28;894;Clb=-10.2m/s t=5.3C h=54.3% p=913.2hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3WRO-14;V2350521;2024-04-15 00:50:52;52.2001;16.7918;107;26;913;Clb=-10.5m/s p=910.9hPa t=5.1C h=54.7% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SQ3KNO-15;V2350521;2024-04-15 00:50:51;52.2001;16.7916;99;24;932;Clb=-11.0m/s t=4.9C h=55.4% p=908.9hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
KMP56-14;V2350521;2024-04-15 00:50:48;52.2002;16.7913;100;24;963;Clb=-10.6m/s t=4.6C h=56.6% p=905.6hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3RC;V2350521;2024-04-15 00:50:46;52.2002;16.7911;100;30;984;Clb=-10.2m/s t=4.4C h=57.4% p=903.3hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3RAX-15;V2350521;2024-04-15 00:50:36;52.2004;16.7901;107;26;1072;Clb=-10.9m/s p=893.4hPa t=3.6C h=58.6% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SP3WXH-11;V2350521;2024-04-15 00:50:32;52.2004;16.7896;100;30;1123;Clb=-10.7m/s p=887.8hPa t=3.0C h=59.5% 405.10MHz Type=RS41-SGP OG=1014m dist=105.587 rx=405106(-5/5)
SP3WRO-14;V2350521;2024-04-15 00:50:31;52.2004;16.7896;101;30;1123;Clb=-10.8m/s p=887.9hPa t=3.1C h=59.9% 405.100MHz Type=RS41-SGP TxOff=8h2m rdzTTGOsonde
SP3WXH-11;V2350521;2024-04-15 00:50:29;52.2005;16.7892;102;31;1154;Clb=-11.1m/s p=884.6hPa t=2.7C h=59.9% 405.10MHz Type=RS41-SGP batt=2.5V OG=1046m dist=105.582 rx=405100(+1/5)
SQ3RAX-14;V2350521;2024-04-15 00:50:27;52.2005;16.789;102;30;1176;Clb=-11.3m/s t=2.6C h=60.4% p=882.3hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3WXH-11;V2350521;2024-04-15 00:50:26;52.2005;16.7889;103;28;1186;Clb=-10.9m/s p=881.1hPa t=2.5C h=59.3% 405.10MHz Type=RS41-SGP OG=1079m dist=105.576 rx=405100(+1/5)
SP3RAT-14;V2350521;2024-04-15 00:50:25;52.2006;16.7887;106;28;1196;Clb=-10.8m/s t=2.4C h=60.4% p=880.1hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SQ3H-17;V2350521;2024-04-15 00:50:24;52.2006;16.7886;99;26;1207;Clb=-10.8m/s t=2.3C h=61.1% p=878.8hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP3WXH-11;V2350521;2024-04-15 00:50:23;52.2006;16.7885;103;30;1217;Clb=-11.3m/s p=877.6hPa t=2.1C h=60.6% 405.10MHz Type=RS41-SGP OG=1110m dist=105.570 rx=405102(-1/5)
SQ3KNO-15;V2350521;2024-04-15 00:50:20;52.2006;16.7882;101;31;1250;Clb=-11.4m/s t=1.9C h=61.4% p=874.1hPa 405.100 MHz Type=RS41-SGP ser=V2350521 Radiosonde
SP2KCW-14;V2350521;2024-04-15 00:50:19;52.2006;16.788;102;31;1261;Clb=-11.3m/s 405.10MHz Type=RS41 BK=Off radiosondy info
