STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
SQ3KNO-15;V5240965;2024-04-16 07:31:37;52.4985;16.5556;53;35;177;Clb=-2.6m/s t=5.7C h=76.2% p=981.0hPa 405.100 MHz Type=RS41-SGP ser=V5240965 Radiosonde
SP3WRO-14;V5240965;2024-04-16 07:31:12;52.4984;16.5554;60;33;182;Clb=-2.1m/s p=980.5hPa t=5.6C h=76.1% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SQ3RAX-15;V5240965;2024-04-16 07:31:11;52.4984;16.5552;61;31;184;Clb=-2.4m/s p=980.3hPa t=5.6C h=76.1% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SQ3KNO-15;V5240965;2024-04-16 07:31:06;52.4981;16.5546;52;37;195;Clb=-2.1m/s t=5.5C h=76.9% p=979.1hPa 405.100 MHz Type=RS41-SGP ser=V5240965 Radiosonde
SP3WRO-14;V5240965;2024-04-16 07:30:51;52.4975;16.5529;59;35;228;Clb=-2.7m/s p=975.1hPa t=5.2C h=77.6% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SQ3RAX-15;V5240965;2024-04-16 07:30:45;52.4972;16.5522;51;31;243;Clb=-1.8m/s p=973.5hPa t=5.1C h=78.8% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SQ3H-17;V5240965;2024-04-16 07:30:39;52.4967;16.5512;55;37;263;Clb=-2.8m/s t=4.9C h=79.5% p=971.1hPa 405.100 MHz Type=RS41-SGP ser=V5240965 Radiosonde
SQ3KNO-15;V5240965;2024-04-16 07:30:35;52.4966;16.551;53;35;268;Clb=-1.7m/s t=4.8C h=79.8% p=970.5hPa 405.100 MHz Type=RS41-SGP ser=V5240965 Radiosonde
SP3WRO-14;V5240965;2024-04-16 07:30:31;52.4964;16.5506;48;35;275;Clb=-1.8m/s p=969.6hPa t=4.7C h=79.4% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SP3WRO-14;V5240965;2024-04-16 07:30:12;52.4952;16.5482;44;41;304;Clb=-1.8m/s p=966.2hPa t=4.4C h=79.9% 405.100MHz Type=RS41-SGP TxOff=7h12m rdzTTGOsonde
SP3QBA-14;V5240965;2024-04-16 07:30:09;52.4949;16.5478;43;46;310;Clb=-2.1m/s p=965.3hPa t=4.3C h=80.5% 405.10MHz Type=RS41-SGP powerup=3h22m51s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:30:08;52.4949;16.5477;47;46;312;Clb=-1.8m/s p=964.9hPa t=4.3C h=80.6% 405.10MHz Type=RS41-SGP batt=2.7V powerup=3h22m50s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:30:06;52.4947;16.5474;52;44;316;Clb=-2.0m/s p=964.4hPa t=4.2C h=81.0% 405.10MHz Type=RS41-SGP powerup=3h22m48s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:30:05;52.4946;16.5473;54;43;318;Clb=-2.7m/s p=964.4hPa t=4.2C h=81.0% 405.10MHz Type=RS41-SGP batt=2.7V powerup=3h22m47s rx=405100(+1/5)
SQ3RAX-15;V5240965;2024-04-16 07:30:04;52.4946;16.5473;54;43;318;Clb=-2.7m/s p=964.4hPa t=4.3C h=80.7% 405.100MHz Type=RS41-SGP TxOff=7h12m rdzTTGOsonde
SP3QBA-14;V5240965;2024-04-16 07:30:01;52.4944;16.5467;54;41;330;Clb=-3.1m/s p=962.9hPa t=4.1C h=81.5% 405.10MHz Type=RS41-SGP powerup=3h22m43s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:29:57;52.4941;16.5462;50;43;340;Clb=-2.0m/s p=961.7hPa t=4.0C h=81.9% 405.10MHz Type=RS41-SGP batt=2.7V powerup=3h22m39s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:29:56;52.4941;16.5461;50;44;343;Clb=-2.1m/s p=961.4hPa t=4.0C h=82.1% 405.10MHz Type=RS41-SGP powerup=3h22m38s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:29:55;52.494;16.5459;53;46;344;Clb=-1.8m/s p=961.3hPa t=4.0C h=82.3% 405.10MHz Type=RS41-SGP powerup=3h22m37s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:29:54;52.4939;16.5458;54;46;347;Clb=-2.1m/s p=961.0hPa t=3.9C h=82.2% 405.10MHz Type=RS41-SGP batt=2.7V powerup=3h22m36s rx=405100(+1/5)
SP3QBA-14;V5240965;2024-04-16 07:29:53;52.4939;16.5456;56;44;349;Clb=-1.8m/s p=960.8hPa t=3.9C h=82.4% 405.10MHz Type=RS41-SGP powerup=3h22m35s rx=405100(+1/5)
