STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
SP3BTT-11;V1020968;2024-01-06 08:02:26;52.3922;17.3728;249;24;210;Clb=-2.1m/s p=988.8hPa t=-3.1C h=96.5% 405.10MHz Type=RS41-SGP OG=63m FN=13455 dist=34.589 powerup=3h44m15s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:23;52.3923;17.373;235;20;215;Clb=-2.1m/s p=988.0hPa t=-3.2C h=96.9% 405.10MHz Type=RS41-SGP TxOff=7h00m OG=69m FN=13452 dist=34.601 powerup=3h44m12s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:20;52.3924;17.3732;247;17;220;Clb=-1.9m/s p=987.6hPa t=-3.2C h=96.8% 405.10MHz Type=RS41-SGP OG=73m FN=13449 dist=34.613 powerup=3h44m09s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:19;52.3924;17.3733;246;19;222;Clb=-1.6m/s p=987.5hPa t=-3.2C h=97.0% 405.10MHz Type=RS41-SGP batt=2.7V OG=74m FN=13448 dist=34.616 powerup=3h44m08s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:18;52.3924;17.3734;252;20;224;Clb=-1.8m/s p=987.3hPa t=-3.2C h=97.2% 405.10MHz Type=RS41-SGP OG=76m FN=13447 dist=34.620 powerup=3h44m07s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:17;52.3924;17.3734;248;19;226;Clb=-1.7m/s p=987.1hPa t=-3.2C h=97.2% 405.10MHz Type=RS41-SGP OG=77m FN=13446 dist=34.624 powerup=3h44m06s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:16;52.3924;17.3735;254;20;227;Clb=-1.8m/s p=986.9hPa t=-3.2C h=97.2% 405.10MHz Type=RS41-SGP batt=2.7V OG=78m FN=13445 dist=34.629 powerup=3h44m05s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:15;52.3925;17.3736;252;19;229;Clb=-1.9m/s p=986.9hPa t=-3.3C h=97.1% 405.10MHz Type=RS41-SGP TxOff=7h01m OG=79m FN=13444 dist=34.633 powerup=3h44m04s rx=405100(+2/5)
SP3123-15;V1020968;2024-01-06 08:02:14;52.3925;17.3736;253;19;229;Clb=-2.0m/s p=986.9hPa t=-3.3C h=95.5% 405.100MHz Type=RS41-SGP TxOff=7h1m rdzTTGOsonde
SP3BTT-11;V1020968;2024-01-06 08:02:11;52.3925;17.3739;259;20;235;Clb=-1.6m/s p=985.9hPa t=-3.3C h=97.6% 405.10MHz Type=RS41-SGP OG=83m FN=13440 dist=34.651 powerup=3h44m00s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:10;52.3925;17.374;264;20;237;Clb=-1.9m/s p=985.8hPa t=-3.3C h=97.8% 405.10MHz Type=RS41-SGP batt=2.7V OG=85m FN=13439 dist=34.656 powerup=3h43m59s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:09;52.3925;17.3741;266;22;239;Clb=-1.7m/s p=985.4hPa t=-3.3C h=97.8% 405.10MHz Type=RS41-SGP OG=86m FN=13438 dist=34.661 powerup=3h43m58s rx=405100(+2/5)
SP3BTT-11;V1020968;2024-01-06 08:02:07;52.3925;17.3743;265;24;242;Clb=-1.6m/s p=985.1hPa t=-3.4C h=97.4% 405.10MHz Type=RS41-SGP TxOff=7h01m batt=2.7V OG=87m FN=13436 dist=34.673 powerup=3h43m56s rx=405100(+1/5)
SP3BTT-11;V1020968;2024-01-06 08:02:06;52.3925;17.3744;265;26;243;Clb=-1.7m/s p=984.9hPa t=-3.4C h=97.3% 405.10MHz Type=RS41-SGP OG=88m FN=13435 dist=34.680 powerup=3h43m55s rx=405100(+1/5)
