STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
SQ3KNO-15;V3731168;2024-07-05 02:02:31;52.1184;16.4825;75;20;170;Clb=-2.6m/s t=12.5C h=98.7% p=994.7hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SQ3RAX-15;V3731168;2024-07-05 02:02:12;52.1184;16.4823;81;19;175;Clb=-2.5m/s p=994.0hPa t=12.5C h=97.9% 405.100MHz Type=RS41-SGP TxOff=7h10m rdzTTGOsonde
SQ3KNO-15;V3731168;2024-07-05 02:02:00;52.1183;16.4812;83;17;211;Clb=-2.8m/s t=12.3C h=99.0% p=989.9hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SQ3RAX-15;V3731168;2024-07-05 02:01:52;52.1182;16.4807;86;22;231;Clb=-2.9m/s p=987.4hPa t=12.2C h=98.1% 405.100MHz Type=RS41-SGP TxOff=7h10m rdzTTGOsonde
SQ3RAX-15;V3731168;2024-07-05 02:01:32;52.1181;16.4782;86;31;290;Clb=-3.0m/s p=980.3hPa t=12.3C h=97.8% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SQ3KNO-15;V3731168;2024-07-05 02:01:29;52.1181;16.4778;92;30;299;Clb=-3.2m/s t=12.3C h=97.8% p=979.5hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SQ3RAX-14;V3731168;2024-07-05 02:01:22;52.1181;16.4769;91;31;319;Clb=-2.9m/s t=12.3C h=97.0% p=977.3hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SQ3H-17;V3731168;2024-07-05 02:01:19;52.1181;16.4763;94;30;332;Clb=-2.6m/s t=12.4C h=95.1% p=975.7hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SP3RC;V3731168;2024-07-05 02:01:15;52.1182;16.4759;98;26;339;Clb=-2.7m/s t=12.4C h=92.2% p=974.6hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SQ3RAX-15;V3731168;2024-07-05 02:01:11;52.1182;16.4757;101;28;345;Clb=-2.8m/s p=973.9hPa t=12.5C h=89.9% 405.100MHz Type=RS41-SGP TxOff=7h11m rdzTTGOsonde
SQ3KNO-15;V3731168;2024-07-05 02:00:58;52.1182;16.4738;83;35;386;Clb=-3.0m/s t=13.9C h=74.5% p=969.5hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SQ3RAX-14;V3731168;2024-07-05 02:00:51;52.118;16.4728;72;33;407;Clb=-3.1m/s t=13.9C h=72.9% p=967.1hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
SP3WRO-14;V3731168;2024-07-05 02:00:50;52.118;16.4728;74;33;407;Clb=-3.1m/s p=967.1hPa t=13.9C h=72.9% 405.100MHz Type=RS41-SGP TxOff=7h12m rdzTTGOsonde
SP3RC;V3731168;2024-07-05 02:00:44;52.118;16.4719;97;30;427;Clb=-3.0m/s t=13.8C h=72.6% p=964.8hPa 405.100 MHz Type=RS41-SGP ser=V3731168 Radiosonde
